id,code,name,category_id/id
icd10_diagnostic_code_A15.402,A15.402,气管支气管淋巴结结核，细菌学（+）,icd10_category_subcategory_A15.4
icd10_diagnostic_code_A15.403,A15.403,气管支气管淋巴结结核，病理（+）,icd10_category_subcategory_A15.4
icd10_diagnostic_code_A15.404,A15.404,胸内淋巴结结核，细菌学（+）,icd10_category_subcategory_A15.4
icd10_diagnostic_code_A15.405,A15.405,胸内淋巴结结核，病理（+）,icd10_category_subcategory_A15.4
icd10_diagnostic_code_A15.406,A15.406,纵隔淋巴结结核，细菌学（+）,icd10_category_subcategory_A15.4
icd10_diagnostic_code_A15.407,A15.407,纵隔淋巴结结核，病理（+）,icd10_category_subcategory_A15.4
icd10_diagnostic_code_A15.408,A15.408,支气管淋巴结结核，细菌学（+）,icd10_category_subcategory_A15.4
icd10_diagnostic_code_A15.409,A15.409,支气管淋巴结结核，病理（+）,icd10_category_subcategory_A15.4
icd10_diagnostic_code_A15.500,A15.500,喉、气管和支气管结核，经细菌学和组织学所证实,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x001,A15.500x001,喉结核（细菌学和组织学证实）,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x002,A15.500x002,气管结核（细菌学和组织学证实）,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x003,A15.500x003,支气管结核（细菌学和组织学证实）,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x004,A15.500x004,声带结核（细菌学和组织学证实）,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x010,A15.500x010,"支气管结核（初治,单耐药）涂阳培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x011,A15.500x011,"支气管结核（初治,单耐药）涂阴培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x012,A15.500x012,"支气管结核（初治,多耐药）涂阳培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x013,A15.500x013,"支气管结核（初治,多耐药）涂阴培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x014,A15.500x014,"支气管结核（初治,广泛耐药）涂阳培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x015,A15.500x015,"支气管结核（初治,广泛耐药）涂阴培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x016,A15.500x016,"支气管结核（初治,耐多药）涂阳培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x017,A15.500x017,"支气管结核（初治,耐多药）涂阴培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x018,A15.500x018,"支气管结核（初治,药物敏感）涂阳培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x019,A15.500x019,"支气管结核（初治,药物敏感）涂阴培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x020,A15.500x020,"支气管结核（复治,单耐药）涂阳培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x021,A15.500x021,"支气管结核（复治,单耐药）涂阴培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x022,A15.500x022,"支气管结核（复治,多耐药）涂阳培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x023,A15.500x023,"支气管结核（复治,多耐药）涂阴培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x024,A15.500x024,"支气管结核（复治,广泛耐药）涂阳培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x025,A15.500x025,"支气管结核（复治,广泛耐药）涂阴培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x026,A15.500x026,"支气管结核（复治,耐多药）涂阳培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x027,A15.500x027,"支气管结核（复治,耐多药）涂阴培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x028,A15.500x028,"支气管结核（复治,药物敏感）涂阳培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.500x029,A15.500x029,"支气管结核（复治,药物敏感）涂阴培阳",icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.501,A15.501,喉结核，病理（+）,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.502,A15.502,会厌结核，细菌学（+）,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.503,A15.503,会厌结核，病理（+）,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.504,A15.504,声带结核，细菌学（+）,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.505,A15.505,声带结核，病理（+）,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.506,A15.506,气管结核，细菌学（+）,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.507,A15.507,气管结核，病理（+）,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.508,A15.508,支气管结核，细菌学（+）,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.509,A15.509,支气管结核，病理（+）,icd10_category_subcategory_A15.5
icd10_diagnostic_code_A15.600,A15.600,结核性胸膜炎，经细菌学和组织学所证实,icd10_category_subcategory_A15.6
icd10_diagnostic_code_A15.601,A15.601,结核性胸膜炎，病理（+）,icd10_category_subcategory_A15.6
icd10_diagnostic_code_A15.602,A15.602,结核性脓胸，细菌学（+）,icd10_category_subcategory_A15.6
icd10_diagnostic_code_A15.603,A15.603,结核性脓胸，病理（+）,icd10_category_subcategory_A15.6
icd10_diagnostic_code_A15.604,A15.604,结核性胸腔积液，细菌学（+）,icd10_category_subcategory_A15.6
icd10_diagnostic_code_A15.605,A15.605,结核性胸腔积液，病理（+）,icd10_category_subcategory_A15.6
icd10_diagnostic_code_A15.606,A15.606,结核性渗出性胸膜炎，细菌学（+）,icd10_category_subcategory_A15.6
icd10_diagnostic_code_A15.607,A15.607,结核性渗出性胸膜炎，病理（+）,icd10_category_subcategory_A15.6
icd10_diagnostic_code_A15.608,A15.608,胸膜结核瘤，细菌学（+）,icd10_category_subcategory_A15.6
icd10_diagnostic_code_A15.609,A15.609,胸膜结核瘤，病理（+）,icd10_category_subcategory_A15.6
icd10_diagnostic_code_A15.700,A15.700,原发性呼吸道结核，经细菌学和组织学所证实,icd10_category_subcategory_A15.7
icd10_diagnostic_code_A15.701,A15.701,原发性呼吸道结核，病理（+）,icd10_category_subcategory_A15.7
icd10_diagnostic_code_A15.702,A15.702,肺原发性结核性复征，细菌学（+）,icd10_category_subcategory_A15.7
icd10_diagnostic_code_A15.703,A15.703,肺原发性结核性复征，病理（+）,icd10_category_subcategory_A15.7
icd10_diagnostic_code_A15.800,A15.800,呼吸道结核，经细菌学和组织学所证实，其他的,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.800x001,A15.800x001,鼻咽结核性肉芽肿（组织学证实）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.801,A15.801,结核性鼻窦炎，细菌学（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.802,A15.802,结核性鼻窦炎，病理（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.803,A15.803,鼻中隔结核，细菌学（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.804,A15.804,鼻中隔结核，病理（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.805,A15.805,鼻咽结核，细菌学（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.806,A15.806,鼻咽结核，病理（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.807,A15.807,鼻结核，细菌学（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.808,A15.808,鼻结核，病理（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.809,A15.809,扁桃体结核，细菌学（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.810,A15.810,扁桃体结核，病理（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.811,A15.811,咽部结核，细菌学（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.812,A15.812,咽部结核，病理（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.813,A15.813,纵隔结核，细菌学（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.814,A15.814,纵隔结核，病理（+）,icd10_category_subcategory_A15.8
icd10_diagnostic_code_A15.900,A15.900,呼吸道结核，经细菌学和组织学所证实的,icd10_category_subcategory_A15.9
icd10_diagnostic_code_A15.901,A15.901,呼吸道结核，病理（+）,icd10_category_subcategory_A15.9
icd10_diagnostic_code_A16.000,A16.000,肺结核，细菌学和组织学检查为阴性,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.000x001,A16.000x001,肺结核（细菌学和组织学检查为阴性）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.000x002,A16.000x002,支气管结核（细菌学和组织学证实均阴性）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.001,A16.001,肺结核瘤，痰镜检（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.002,A16.002,结核性肺炎，痰镜检（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.003,A16.003,结核性肺纤维变性，痰镜检（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.004,A16.004,结核性气胸，痰镜检（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.005,A16.005,结核性支气管扩张，痰镜检（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.006,A16.006,肺干酪性结核，痰镜检（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.007,A16.007,空洞型肺结核，痰镜检（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.008,A16.008,浸润型肺结核，痰镜检（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.009,A16.009,增殖型肺结核，痰镜检（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.010,A16.010,肺结核，痰培养（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.011,A16.011,肺结核瘤，痰培养（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.012,A16.012,结核性肺炎，痰培养（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.013,A16.013,结核性肺纤维变性，痰培养（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.014,A16.014,结核性气胸，痰培养（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.015,A16.015,结核性支气管扩张，痰培养（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.016,A16.016,肺干酪性结核，痰培养（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.017,A16.017,空洞型肺结核，痰培养（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.018,A16.018,浸润型肺结核，痰培养（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.019,A16.019,增殖型肺结核，痰培养（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.020,A16.020,肺结核，病理（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.021,A16.021,肺结核瘤，病理（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.022,A16.022,结核性肺炎，病理（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.023,A16.023,结核性肺纤维变性，病理（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.024,A16.024,结核性气胸，病理（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.025,A16.025,结核性支气管扩张，病理（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.026,A16.026,肺干酪性结核，病理（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.027,A16.027,空洞型肺结核，病理（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.028,A16.028,浸润型肺结核，病理（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.029,A16.029,增殖型肺结核，病理（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.030,A16.030,肺结核瘤，细胞学（组织学）（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.031,A16.031,结核性肺炎，细胞学（组织学）（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.032,A16.032,结核性肺纤维变性，细胞学（组织学）（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.033,A16.033,结核性气胸，细胞学（组织学）（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.034,A16.034,结核性支气管扩张，细胞学（组织学）（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.035,A16.035,肺干酪性结核，细胞学（组织学）（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.036,A16.036,空洞型肺结核，细胞学（组织学）（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.037,A16.037,浸润型肺结核，细胞学（组织学）（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.038,A16.038,增殖型肺结核，细胞学（组织学）（-）,icd10_category_subcategory_A16.0
icd10_diagnostic_code_A16.100,A16.100,肺结核，未做细菌学和组织学检查,icd10_category_subcategory_A16.1
icd10_diagnostic_code_A16.100x001,A16.100x001,肺结核（未行细菌学和组织学检查）,icd10_category_subcategory_A16.1
icd10_diagnostic_code_A16.101,A16.101,肺结核瘤，未做细菌学和组织学检查,icd10_category_subcategory_A16.1
icd10_diagnostic_code_A16.102,A16.102,结核性肺炎，未做细菌学和组织学检查,icd10_category_subcategory_A16.1
icd10_diagnostic_code_A16.103,A16.103,结核性肺纤维变性，未做细菌学和组织学检查,icd10_category_subcategory_A16.1
icd10_diagnostic_code_A16.104,A16.104,结核性气胸，未做细菌学和组织学检查,icd10_category_subcategory_A16.1
icd10_diagnostic_code_A16.105,A16.105,结核性支气管扩张，未做细菌学和组织学检查,icd10_category_subcategory_A16.1
icd10_diagnostic_code_A16.106,A16.106,肺干酪性结核，未做细菌学和组织学检查,icd10_category_subcategory_A16.1
icd10_diagnostic_code_A16.107,A16.107,空洞型肺结核，未做细菌学和组织学检查,icd10_category_subcategory_A16.1
icd10_diagnostic_code_A16.108,A16.108,浸润型肺结核，未做细菌学和组织学检查,icd10_category_subcategory_A16.1
icd10_diagnostic_code_A16.109,A16.109,增殖型肺结核，未做细菌学和组织学检查,icd10_category_subcategory_A16.1
icd10_diagnostic_code_A16.200,A16.200,肺结核，未提及细菌学或组织学的证实,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.200x002,A16.200x002,肺结核,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.200x007,A16.200x007,结节型肺结核,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.200x012,A16.200x012,结核性胸膜瘘,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.200x013,A16.200x013,结核性损毁肺,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.200x014,A16.200x014,结核性大咯血,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.200x015,A16.200x015,继发性肺结核,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.201,A16.201,肺结核瘤,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.202,A16.202,结核性肺炎,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.203,A16.203,结核性肺纤维变性,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.204,A16.204,结核性气胸,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.205,A16.205,结核性支气管扩张,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.206,A16.206,肺干酪性结核,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.207,A16.207,空洞型肺结核,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.210,A16.210,结核性肺不张,icd10_category_subcategory_A16.2
icd10_diagnostic_code_A16.300,A16.300,胸腔内淋巴结结核，未提及细菌学或组织学的证实,icd10_category_subcategory_A16.3
icd10_diagnostic_code_A16.300x002,A16.300x002,结核性支气管淋巴瘘,icd10_category_subcategory_A16.3
icd10_diagnostic_code_A16.300x003,A16.300x003,胸壁淋巴结结核,icd10_category_subcategory_A16.3
icd10_diagnostic_code_A16.300x007,A16.300x007,结核性乳糜胸,icd10_category_subcategory_A16.3
icd10_diagnostic_code_A16.301,A16.301,肺门淋巴结结核,icd10_category_subcategory_A16.3
icd10_diagnostic_code_A16.302,A16.302,胸内淋巴结结核,icd10_category_subcategory_A16.3
icd10_diagnostic_code_A16.303,A16.303,气管支气管淋巴结结核,icd10_category_subcategory_A16.3
icd10_diagnostic_code_A16.304,A16.304,支气管淋巴结结核,icd10_category_subcategory_A16.3
icd10_diagnostic_code_A16.305,A16.305,纵隔淋巴结结核,icd10_category_subcategory_A16.3
icd10_diagnostic_code_A16.400,A16.400,喉、气管和支气管结核，未提及细菌学或组织学的证实,icd10_category_subcategory_A16.4
icd10_diagnostic_code_A16.400x005,A16.400x005,孤立性气管支气管结核,icd10_category_subcategory_A16.4
icd10_diagnostic_code_A16.400x010,A16.400x010,结核性气管狭窄,icd10_category_subcategory_A16.4
icd10_diagnostic_code_A16.400x011,A16.400x011,结核性支气管狭窄,icd10_category_subcategory_A16.4
icd10_diagnostic_code_A16.401,A16.401,会厌结核,icd10_category_subcategory_A16.4
icd10_diagnostic_code_A16.402,A16.402,气管结核,icd10_category_subcategory_A16.4
icd10_diagnostic_code_A16.403,A16.403,声带结核,icd10_category_subcategory_A16.4
icd10_diagnostic_code_A16.405,A16.405,结核性支气管胸膜瘘,icd10_category_subcategory_A16.4
icd10_diagnostic_code_A16.406,A16.406,喉结核,icd10_category_subcategory_A16.4
icd10_diagnostic_code_A16.500,A16.500,结核性胸膜炎，未提及细菌学或组织学的证实,icd10_category_subcategory_A16.5
icd10_diagnostic_code_A16.500x001,A16.500x001,结核性干性胸膜炎,icd10_category_subcategory_A16.5
icd10_diagnostic_code_A16.500x004,A16.500x004,结核性胸膜炎,icd10_category_subcategory_A16.5
icd10_diagnostic_code_A16.500x008,A16.500x008,结核性胸膜炎（初治）,icd10_category_subcategory_A16.5
icd10_diagnostic_code_A16.500x009,A16.500x009,结核性胸膜炎（复治）,icd10_category_subcategory_A16.5
icd10_diagnostic_code_A16.500x010,A16.500x010,结核性包裹性脓胸,icd10_category_subcategory_A16.5
icd10_diagnostic_code_A16.501,A16.501,结核性脓胸,icd10_category_subcategory_A16.5
