id,code,master_code,name,category
nhsa_jbzd_01_3905,"01.3905",True,"脑立体定向血肿碎吸术","手术"
nhsa_jbzd_01_3906,"01.3906",True,"内镜下脑血肿引流术","手术"
nhsa_jbzd_01_3907,"01.3907",True,"脑切开异物取出术","手术"
nhsa_jbzd_01_3908,"01.3908",True,"大脑半球切开术","手术"
nhsa_jbzd_01_3909,"01.3909",True,"脑囊肿切开引流术","手术"
nhsa_jbzd_01_3910,"01.3910",True,"脑血肿切开引流术","手术"
nhsa_jbzd_01_3911,"01.3911",True,"脑脓肿切开引流术","手术"
nhsa_jbzd_01_4100,"01.4100",True,"丘脑手术","手术"
nhsa_jbzd_01_4101,"01.4101",True,"丘脑切开术","手术"
nhsa_jbzd_01_4102,"01.4102",True,"丘脑射频毁损术","手术"
nhsa_jbzd_01_4103,"01.4103",True,"丘脑化学破坏术","手术"
nhsa_jbzd_01_4104,"01.4104",True,"丘脑核破坏术","手术"
nhsa_jbzd_01_4105,"01.4105",True,"丘脑病损切除术","手术"
nhsa_jbzd_01_4200,"01.4200",True,"苍白球手术","手术"
nhsa_jbzd_01_4201,"01.4201",True,"立体定向苍白球切开术","手术"
nhsa_jbzd_01_4202,"01.4202",True,"苍白球切开术","手术"
nhsa_jbzd_01_4203,"01.4203",True,"苍白球射频毁损术","手术"
nhsa_jbzd_01_4204,"01.4204",True,"苍白球丘脑化学破坏术","手术"
nhsa_jbzd_01_5100,"01.5100",True,"脑膜病损或组织的切除术","手术"
nhsa_jbzd_01_5100x001,"01.5100x001",True,"开颅蛛网膜剥离术","手术"
nhsa_jbzd_01_5100x006,"01.5100x006",True,"大脑镰脑膜病损切除术","手术"
nhsa_jbzd_01_5100x007,"01.5100x007",True,"小脑幕脑膜病损切除术","手术"
nhsa_jbzd_01_5101,"01.5101",True,"脑膜部分切除术","手术"
nhsa_jbzd_01_5102,"01.5102",True,"经鼻脑膜病损切除术","手术"
nhsa_jbzd_01_5103,"01.5103",True,"经枕脑膜病损切除术","手术"
nhsa_jbzd_01_5104,"01.5104",True,"经额脑膜病损切除术","手术"
nhsa_jbzd_01_5105,"01.5105",True,"脑蛛网膜病损切除术","手术"
nhsa_jbzd_01_5106,"01.5106",True,"脑膜病损切除术","手术"
nhsa_jbzd_01_5107,"01.5107",True,"内镜下脑蛛网膜病损切除术","手术"
nhsa_jbzd_01_5108,"01.5108",True,"软脑膜切除术","手术"
nhsa_jbzd_01_5200,"01.5200",True,"大脑半球切除术","手术"
nhsa_jbzd_01_5300,"01.5300",True,"脑叶切除术","手术"
nhsa_jbzd_01_5301,"01.5301",True,"脑叶次全切除术","手术"
nhsa_jbzd_01_5302,"01.5302",True,"额叶切除术","手术"
nhsa_jbzd_01_5303,"01.5303",True,"颞叶切除术","手术"
nhsa_jbzd_01_5304,"01.5304",True,"标准前颞叶切除术","手术"
nhsa_jbzd_01_5900,"01.5900",True,"大脑病损或组织的其他切除术或破坏术","手术"
nhsa_jbzd_01_5900x022,"01.5900x022",True,"多个脑室病损切除术","手术"
nhsa_jbzd_01_5900x030,"01.5900x030",True,"中颅窝病损切除术","手术"
nhsa_jbzd_01_5900x032,"01.5900x032",True,"颈静脉孔病损切除术","手术"
nhsa_jbzd_01_5900x036,"01.5900x036",True,"海马杏仁核切除术","手术"
nhsa_jbzd_01_5900x037,"01.5900x037",True,"大脑半球病损切除术","手术"
nhsa_jbzd_01_5900x038,"01.5900x038",True,"大脑深部病损切除术","手术"
nhsa_jbzd_01_5900x040,"01.5900x040",True,"蝶鞍旁病损切除术","手术"
nhsa_jbzd_01_5900x041,"01.5900x041",True,"额颞岛叶病损切除术","手术"
nhsa_jbzd_01_5900x043,"01.5900x043",True,"小脑病损切除术","手术"
nhsa_jbzd_01_5900x044,"01.5900x044",True,"小脑桥脑角病损切除术","手术"
nhsa_jbzd_01_5900x048,"01.5900x048",True,"岩斜区病损切除术","手术"
nhsa_jbzd_01_5900x049,"01.5900x049",True,"枕骨大孔区病损切除术","手术"
nhsa_jbzd_01_5900x050,"01.5900x050",True,"神经内镜下脑室病损切除术","手术"
nhsa_jbzd_01_5900x051,"01.5900x051",True,"神经内镜下脑病损切除术","手术"
nhsa_jbzd_01_5900x052,"01.5900x052",True,"脑血管瘤切除术","手术"
nhsa_jbzd_01_5901,"01.5901",True,"脑病损切除术","手术"
nhsa_jbzd_01_5902,"01.5902",True,"鞍区病损切除术","手术"
nhsa_jbzd_01_5903,"01.5903",True,"侧脑室病损切除术","手术"
nhsa_jbzd_01_5904,"01.5904",True,"第三脑室病损切除术","手术"
nhsa_jbzd_01_5905,"01.5905",True,"后颅窝病损切除术","手术"
nhsa_jbzd_01_5906,"01.5906",True,"岛叶病损切除术","手术"
nhsa_jbzd_01_5907,"01.5907",True,"第四脑室病损切除术","手术"
nhsa_jbzd_01_5908,"01.5908",True,"顶叶病损切除术","手术"
nhsa_jbzd_01_5909,"01.5909",True,"额叶病损切除术","手术"
nhsa_jbzd_01_5910,"01.5910",True,"海绵窦病损切除术","手术"
nhsa_jbzd_01_5911,"01.5911",True,"经额脑病损切除术","手术"
nhsa_jbzd_01_5912,"01.5912",True,"经蝶窦脑病损切除术","手术"
nhsa_jbzd_01_5913,"01.5913",True,"颞叶病损切除术","手术"
nhsa_jbzd_01_5914,"01.5914",True,"经顶脑病损切除术","手术"
nhsa_jbzd_01_5915,"01.5915",True,"经颞脑病损切除术","手术"
nhsa_jbzd_01_5916,"01.5916",True,"经翼点脑病损切除术","手术"
nhsa_jbzd_01_5917,"01.5917",True,"经枕脑病损切除术","手术"
nhsa_jbzd_01_5918,"01.5918",True,"颅底病损切除术","手术"
nhsa_jbzd_01_5919,"01.5919",True,"经蝶脑病损切除术","手术"
nhsa_jbzd_01_5920,"01.5920",True,"脑干病损切除术","手术"
nhsa_jbzd_01_5921,"01.5921",True,"脑囊肿造袋术","手术"
nhsa_jbzd_01_5922,"01.5922",True,"胼胝体病损切除术","手术"
nhsa_jbzd_01_5923,"01.5923",True,"小脑半球病损切除术","手术"
nhsa_jbzd_01_5924,"01.5924",True,"小脑蚓部病损切除术","手术"
nhsa_jbzd_01_5925,"01.5925",True,"脑清创术","手术"
nhsa_jbzd_01_5926,"01.5926",True,"内镜下前颅窝病损切除术","手术"
nhsa_jbzd_01_5927,"01.5927",True,"立体定向脑病损切除术","手术"
nhsa_jbzd_01_5928,"01.5928",True,"脑斜坡病损切除术","手术"
nhsa_jbzd_01_5929,"01.5929",True,"脑部分切除术","手术"
nhsa_jbzd_01_5930,"01.5930",True,"大脑病损切除术","手术"
nhsa_jbzd_01_5931,"01.5931",True,"内镜下颅底病损切除术","手术"
nhsa_jbzd_01_5932,"01.5932",True,"颞下窝病损切除术","手术"
nhsa_jbzd_01_5933,"01.5933",True,"选择性杏仁核海马切除术","手术"
nhsa_jbzd_01_5934,"01.5934",True,"颅内血管瘤切除术","手术"
nhsa_jbzd_01_5935,"01.5935",True,"小脑扁桃体部分切除术","手术"
nhsa_jbzd_01_5936,"01.5936",True,"神经导航下颅内病灶切除术","手术"
nhsa_jbzd_01_5937,"01.5937",True,"内镜下鞍旁病损切除术","手术"
nhsa_jbzd_01_5938,"01.5938",True,"脑室镜下颅底病损切除术","手术"
nhsa_jbzd_01_5939,"01.5939",True,"内镜下斜坡病损切除术","手术"
nhsa_jbzd_01_5940,"01.5940",True,"枕叶病损切除术","手术"
nhsa_jbzd_01_5941,"01.5941",True,"前胼胝体切除术","手术"
nhsa_jbzd_01_6x00,"01.6x00",True,"颅骨病损的切除术","手术"
nhsa_jbzd_01_6x01,"01.6x01",True,"颅肉芽肿切除术","手术"
nhsa_jbzd_02_0100,"02.0100",True,"颅缝切开术","手术"
nhsa_jbzd_02_0101,"02.0101",True,"线形颅骨切除术","手术"
nhsa_jbzd_02_0102,"02.0102",True,"条带状颅骨切除术","手术"
nhsa_jbzd_02_0200,"02.0200",True,"颅骨骨折碎片提升术","手术"
nhsa_jbzd_02_0201,"02.0201",True,"颅骨骨折减压术","手术"
nhsa_jbzd_02_0202,"02.0202",True,"颅骨骨折清创术","手术"
nhsa_jbzd_02_0203,"02.0203",True,"颅骨骨折复位术","手术"
nhsa_jbzd_02_0300,"02.0300",True,"颅骨瓣形成","手术"
nhsa_jbzd_02_0300x001,"02.0300x001",True,"颅骨骨瓣修补术","手术"
nhsa_jbzd_02_0400,"02.0400",True,"颅骨骨移植术","手术"
nhsa_jbzd_02_0400x003,"02.0400x003",True,"颅骨骨膜移植术","手术"
nhsa_jbzd_02_0401,"02.0401",True,"颅骨骨膜自体移植术","手术"
nhsa_jbzd_02_0402,"02.0402",True,"颅骨骨膜异体移植术","手术"
nhsa_jbzd_02_0500,"02.0500",True,"颅骨(金属)板置入术","手术"
nhsa_jbzd_02_0500x004,"02.0500x004",True,"颅骨硅橡胶板置入术","手术"
nhsa_jbzd_02_0500x005,"02.0500x005",True,"颅骨有机玻璃板置入术","手术"
nhsa_jbzd_02_0501,"02.0501",True,"颅骨钛板置换术","手术"
nhsa_jbzd_02_0502,"02.0502",True,"颅骨钛板置入术","手术"
nhsa_jbzd_02_0503,"02.0503",True,"颅骨钛网置入术","手术"
nhsa_jbzd_02_0504,"02.0504",True,"颅骨金属板置入术","手术"
nhsa_jbzd_02_0505,"02.0505",True,"颅骨金属板置换术","手术"
nhsa_jbzd_02_0600,"02.0600",True,"其他颅骨成形术","手术"
nhsa_jbzd_02_0600x003,"02.0600x003",True,"颅骨修补术","手术"
nhsa_jbzd_02_0601,"02.0601",True,"额瓣修复术","手术"
nhsa_jbzd_02_0602,"02.0602",True,"颅缝再造术","手术"
nhsa_jbzd_02_0603,"02.0603",True,"颅骨有机玻璃修补术","手术"
nhsa_jbzd_02_0700,"02.0700",True,"颅骨(金属)板去除","手术"
nhsa_jbzd_02_1100,"02.1100",True,"硬脑膜单纯缝合术","手术"
nhsa_jbzd_02_1100x001,"02.1100x001",True,"硬脑膜缝合术","手术"
nhsa_jbzd_02_1200,"02.1200",True,"脑膜其他修补术","手术"
nhsa_jbzd_02_1200x001,"02.1200x001",True,"耳镜下脑脊液耳漏修补术","手术"
nhsa_jbzd_02_1200x002,"02.1200x002",True,"鼻内镜下脑膜膨出修补术","手术"
nhsa_jbzd_02_1200x003,"02.1200x003",True,"脑室镜下脑脊液漏修补术","手术"
nhsa_jbzd_02_1201,"02.1201",True,"硬脑膜缺损修补术","手术"
nhsa_jbzd_02_1202,"02.1202",True,"脑膜膨出修补术","手术"
nhsa_jbzd_02_1203,"02.1203",True,"脑脊液漏修补术","手术"
nhsa_jbzd_02_1204,"02.1204",True,"脑脊液鼻漏修补术","手术"
nhsa_jbzd_02_1205,"02.1205",True,"脑脊液耳漏修补术","手术"
nhsa_jbzd_02_1206,"02.1206",True,"脑脊液切口漏修补术","手术"
nhsa_jbzd_02_1207,"02.1207",True,"脑膨出修补术伴颅成形术","手术"
nhsa_jbzd_02_1208,"02.1208",True,"内镜下脑脊液鼻漏修补术","手术"
nhsa_jbzd_02_1209,"02.1209",True,"硬脑膜补片修补术","手术"
nhsa_jbzd_02_1210,"02.1210",True,"硬脑膜敷贴术","手术"
nhsa_jbzd_02_1211,"02.1211",True,"内镜下经翼突入路蝶窦外侧隐窝脑膜脑膨出切除伴颅底修补术","手术"
nhsa_jbzd_02_1212,"02.1212",True,"内镜下额隐窝及额窦脑膜脑膨出切除伴颅底修补术","手术"
nhsa_jbzd_02_1300,"02.1300",True,"脑膜血管结扎术","手术"
nhsa_jbzd_02_1300x001,"02.1300x001",True,"鼻内镜下脑膜中动脉电凝术","手术"
nhsa_jbzd_02_1300x002,"02.1300x002",True,"脑膜中动脉结扎术","手术"
nhsa_jbzd_02_1302,"02.1302",True,"矢状窦结扎术","手术"
nhsa_jbzd_02_1400,"02.1400",True,"脉络丛切除术","手术"
nhsa_jbzd_02_1400x001,"02.1400x001",True,"脑室镜下脉络丛烧灼术","手术"
nhsa_jbzd_02_1401,"02.1401",True,"脉络丛烧灼术","手术"
nhsa_jbzd_02_1402,"02.1402",True,"侧脑室脉络丛切除灼烧术","手术"
nhsa_jbzd_02_1403,"02.1403",True,"第三脑室脉络丛切除灼烧术","手术"
nhsa_jbzd_02_1404,"02.1404",True,"第四脑室脉络丛切除灼烧术","手术"
nhsa_jbzd_02_2100,"02.2100",True,"脑室外引流[EVD]装置置入或置换","手术"
nhsa_jbzd_02_2100x002,"02.2100x002",True,"脑室导管置换术","手术"
nhsa_jbzd_02_2101,"02.2101",True,"脑室外引流[EVD]装置置入术","手术"
nhsa_jbzd_02_2102,"02.2102",True,"脑室外引流[EVD]装置置换术","手术"
nhsa_jbzd_02_2200,"02.2200",True,"颅内脑室分流或吻合术","手术"
nhsa_jbzd_02_2200x001,"02.2200x001",True,"神经内镜下第三脑室底造瘘术","手术"
nhsa_jbzd_02_2200x005,"02.2200x005",True,"脑室-静脉窦分流术","手术"
nhsa_jbzd_02_2200x006,"02.2200x006",True,"神经内镜下透明隔造瘘术","手术"
nhsa_jbzd_02_2200x007,"02.2200x007",True,"脑室镜下蛛网膜囊肿开窗术","手术"
nhsa_jbzd_02_2201,"02.2201",True,"经胼胝体第三脑室造口引流术","手术"
nhsa_jbzd_02_2202,"02.2202",True,"神经内镜第三脑室造口术","手术"
nhsa_jbzd_02_2203,"02.2203",True,"第三脑室造口术","手术"
nhsa_jbzd_02_2204,"02.2204",True,"脑室Ommaya泵置入术","手术"
nhsa_jbzd_02_2205,"02.2205",True,"侧脑室脑池造口引流术","手术"
nhsa_jbzd_02_2206,"02.2206",True,"脑室脑池分流术","手术"
nhsa_jbzd_02_2207,"02.2207",True,"脑室蛛网膜下腔分流术","手术"
nhsa_jbzd_02_2208,"02.2208",True,"脑室造口术","手术"
nhsa_jbzd_02_2209,"02.2209",True,"脑室分流术","手术"
nhsa_jbzd_02_2210,"02.2210",True,"脑室小脑延髓池分流术","手术"
nhsa_jbzd_02_2211,"02.2211",True,"脑室胼胝体周围池分流术","手术"
nhsa_jbzd_02_2212,"02.2212",True,"脑室颈蛛网膜下腔分流术","手术"
nhsa_jbzd_02_2213,"02.2213",True,"脑室矢状窦分流术","手术"
nhsa_jbzd_02_2214,"02.2214",True,"内镜下脑室造口术","手术"
nhsa_jbzd_02_2215,"02.2215",True,"侧脑室枕大池分流术","手术"
nhsa_jbzd_02_2216,"02.2216",True,"透明隔造瘘术","手术"
nhsa_jbzd_02_3100,"02.3100",True,"脑室分流术至头和颈部结构","手术"
nhsa_jbzd_02_3101,"02.3101",True,"侧脑室乳突造口引流术","手术"
nhsa_jbzd_02_3102,"02.3102",True,"脑室乳突分流术","手术"
nhsa_jbzd_02_3103,"02.3103",True,"脑室鼻咽分流术","手术"
nhsa_jbzd_02_3200,"02.3200",True,"脑室分流至循环系统","手术"
nhsa_jbzd_02_3200x001,"02.3200x001",True,"脑室-颈外静脉分流术","手术"
nhsa_jbzd_02_3201,"02.3201",True,"脑室心房分流术","手术"
nhsa_jbzd_02_3202,"02.3202",True,"脑室腔静脉分流术","手术"
nhsa_jbzd_02_3203,"02.3203",True,"脑室颈静脉分流术","手术"
nhsa_jbzd_02_3204,"02.3204",True,"脑室颈外动脉分流术","手术"
nhsa_jbzd_02_3300,"02.3300",True,"脑室分流至胸腔","手术"
nhsa_jbzd_02_3300x001,"02.3300x001",True,"脑室-胸腔分流术","手术"
nhsa_jbzd_02_3301,"02.3301",True,"侧脑室胸腔造口引流术","手术"
nhsa_jbzd_02_3400,"02.3400",True,"脑室分流术至腹腔和腹部器官","手术"
nhsa_jbzd_02_3400x002,"02.3400x002",True,"脑室-腹腔分流术","手术"
nhsa_jbzd_02_3401,"02.3401",True,"侧脑室腹腔内分流术","手术"
nhsa_jbzd_02_3402,"02.3402",True,"脑室胆囊分流术","手术"
nhsa_jbzd_02_3403,"02.3403",True,"硬膜下腹腔分流术","手术"
nhsa_jbzd_02_3404,"02.3404",True,"脑室镜下脑室腹腔分流术","手术"
nhsa_jbzd_02_3405,"02.3405",True,"腹腔镜下脑室腹腔分流术","手术"
nhsa_jbzd_02_3500,"02.3500",True,"脑室分流至泌尿系统","手术"
nhsa_jbzd_02_3501,"02.3501",True,"脑室膀胱分流术","手术"
nhsa_jbzd_02_3502,"02.3502",True,"脑室输尿管分流术","手术"
nhsa_jbzd_02_3900,"02.3900",True,"脑室颅外分流术","手术"
nhsa_jbzd_02_3901,"02.3901",True,"脑室骨髓分流术","手术"
nhsa_jbzd_02_4100,"02.4100",True,"脑室分流管的冲洗术和探查术","手术"
nhsa_jbzd_02_4101,"02.4101",True,"脑室分流管冲洗术","手术"
nhsa_jbzd_02_4102,"02.4102",True,"脑室分流管探查术","手术"
nhsa_jbzd_02_4200,"02.4200",True,"脑室分流管置换术","手术"
nhsa_jbzd_02_4200x005,"02.4200x005",True,"Ommaya泵引流管修正术","手术"
nhsa_jbzd_02_4201,"02.4201",True,"脑室-腹膜分流管脑室端修正术","手术"
nhsa_jbzd_02_4202,"02.4202",True,"脑室分流管修正术","手术"
nhsa_jbzd_02_4203,"02.4203",True,"脑室腹腔分流管调整术","手术"
nhsa_jbzd_02_4204,"02.4204",True,"脑室腹腔分流管重置术","手术"
nhsa_jbzd_02_4300,"02.4300",True,"脑室分流管去除术","手术"
nhsa_jbzd_02_4301,"02.4301",True,"脑室腹腔引流管夹闭术","治疗性操作"
nhsa_jbzd_02_4302,"02.4302",True,"脑室Ommaya泵去除术","手术"
nhsa_jbzd_02_9100,"02.9100",True,"大脑皮层粘连松解术","手术"
nhsa_jbzd_02_9200,"02.9200",True,"脑修补术","手术"
nhsa_jbzd_02_9300,"02.9300",True,"颅内神经刺激器导线植入或置换术","手术"
nhsa_jbzd_02_9300x001,"02.9300x001",True,"颅内神经刺激器调整术","手术"
nhsa_jbzd_02_9301,"02.9301",True,"颅内神经刺激器植入术","手术"
nhsa_jbzd_02_9302,"02.9302",True,"颅内神经刺激器置换术","手术"
nhsa_jbzd_02_9303,"02.9303",True,"脑深部电极置入术","手术"
nhsa_jbzd_02_9304,"02.9304",True,"丘脑底核电极刺激器置入术","手术"
nhsa_jbzd_02_9400,"02.9400",True,"颅钳或环状钳牵引装置的置入或置换","手术"
nhsa_jbzd_02_9401,"02.9401",True,"颅钳插入术","手术"
nhsa_jbzd_02_9402,"02.9402",True,"环状钳插入术","手术"
nhsa_jbzd_02_9403,"02.9403",True,"颅钳置换术","手术"
nhsa_jbzd_02_9404,"02.9404",True,"环状钳置换术","手术"
nhsa_jbzd_02_9405,"02.9405",True,"头颅骨盆牵引装置置入术","手术"
nhsa_jbzd_02_9500,"02.9500",True,"颅钳或环状钳牵引装置去除","手术"
nhsa_jbzd_02_9501,"02.9501",True,"颅钳牵引装置去除术","手术"
nhsa_jbzd_02_9502,"02.9502",True,"环状钳牵引装置去除术","手术"
nhsa_jbzd_02_9503,"02.9503",True,"头颅骨盆牵引装置去除术","手术"
nhsa_jbzd_02_9600,"02.9600",True,"蝶骨电极置入","手术"
nhsa_jbzd_02_9900,"02.9900",True,"颅、脑和脑膜的其他手术","手术"
nhsa_jbzd_02_9901,"02.9901",True,"中脑导水管粘连松解术","手术"
nhsa_jbzd_03_0100,"03.0100",True,"去除椎管异物","手术"
nhsa_jbzd_03_0100x001,"03.0100x001",True,"椎管内异物去除术","手术"
nhsa_jbzd_03_0100x002,"03.0100x002",True,"椎管内病损切除术","手术"
nhsa_jbzd_03_0100x003,"03.0100x003",True,"神经内镜下椎管内病损切除术","手术"
nhsa_jbzd_03_0100x004,"03.0100x004",True,"椎管内外病损切除术","手术"
nhsa_jbzd_03_0100x005,"03.0100x005",True,"椎管外神经根病损切除术","手术"
nhsa_jbzd_03_0200,"03.0200",True,"椎板切除术部位再切开","手术"
nhsa_jbzd_03_0900,"03.0900",True,"椎管其他探查术和减压术","手术"
nhsa_jbzd_03_0900x003,"03.0900x003",True,"颈椎后路单开门椎管减压术","手术"
nhsa_jbzd_03_0900x004,"03.0900x004",True,"颈椎后路双开门椎管减压术","手术"
nhsa_jbzd_03_0900x005,"03.0900x005",True,"颈椎前路椎管减压术","手术"
nhsa_jbzd_03_0900x006,"03.0900x006",True,"腰椎椎板切除减压术","手术"
nhsa_jbzd_03_0900x007,"03.0900x007",True,"胸椎椎板切除减压术","手术"
nhsa_jbzd_03_0900x009,"03.0900x009",True,"椎管成形术","手术"
nhsa_jbzd_03_0900x010,"03.0900x010",True,"椎管减压术","手术"
nhsa_jbzd_03_0900x014,"03.0900x014",True,"椎管钻孔减压术","手术"
nhsa_jbzd_03_0900x016,"03.0900x016",True,"椎间孔切开术","手术"
nhsa_jbzd_03_0900x019,"03.0900x019",True,"脊髓后正中点状切开术","手术"
nhsa_jbzd_03_0900x021,"03.0900x021",True,"颈椎椎间孔钻孔减压术","手术"
nhsa_jbzd_03_0900x022,"03.0900x022",True,"经皮内镜颈椎椎板切除减压术","手术"
nhsa_jbzd_03_0900x023,"03.0900x023",True,"胸椎后路椎板切除减压术","手术"
nhsa_jbzd_03_0900x024,"03.0900x024",True,"胸椎前路椎板切除减压术","手术"
nhsa_jbzd_03_0900x025,"03.0900x025",True,"腰椎前路椎板切除减压术","手术"
nhsa_jbzd_03_0900x026,"03.0900x026",True,"腰椎后路椎板切除减压术","手术"
nhsa_jbzd_03_0900x027,"03.0900x027",True,"腰椎后路椎板成形术","手术"
nhsa_jbzd_03_0900x028,"03.0900x028",True,"骶椎后路椎管减压术","手术"
nhsa_jbzd_03_0900x029,"03.0900x029",True,"椎管内血肿清除术","手术"
nhsa_jbzd_03_0901,"03.0901",True,"椎管探查术","手术"
nhsa_jbzd_03_0902,"03.0902",True,"脊髓探查术","手术"
nhsa_jbzd_03_0903,"03.0903",True,"脊神经根探查术","手术"
nhsa_jbzd_03_0904,"03.0904",True,"椎间孔减压术","手术"
nhsa_jbzd_03_0905,"03.0905",True,"脊神经根减压术","手术"
