id,name,nhsa_consumables_categ_id/id,common_name,material,specifications,enterprise
nhsa_consumables_C0101070070000312308,C0101070070000312308,nhsa_consumables_category_C010107,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,江苏格里特医疗科技有限公司
nhsa_consumables_C0101070070000314597,C0101070070000314597,nhsa_consumables_category_C010107,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,南京金石医疗科技有限公司
nhsa_consumables_C0101070070000315753,C0101070070000315753,nhsa_consumables_category_C010107,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,新光维医疗科技（苏州）股份有限公司
nhsa_consumables_C0101070070000316049,C0101070070000316049,nhsa_consumables_category_C010107,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,安徽康昕医疗器械有限公司
nhsa_consumables_C0101070070000317165,C0101070070000317165,nhsa_consumables_category_C010107,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,浙江首鼎医学科技有限公司
nhsa_consumables_C0101070070000317657,C0101070070000317657,nhsa_consumables_category_C010107,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,苏州越众生物科技有限公司
nhsa_consumables_C0101070070000317660,C0101070070000317660,nhsa_consumables_category_C010107,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,联赢佳士比医疗科技（浙江）股份有限公司
nhsa_consumables_C0101070070000319601,C0101070070000319601,nhsa_consumables_category_C010107,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,湖南唯德康医疗科技有限公司
nhsa_consumables_C0101070070000321240,C0101070070000321240,nhsa_consumables_category_C010107,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,北京赛舒特医疗器械有限公司
nhsa_consumables_C0101070070000322404,C0101070070000322404,nhsa_consumables_category_C010107,007-活检材料,00-不区分,003-带针/不带齿/带外鞘管,江苏科威琦医学科技有限公司
nhsa_consumables_C0101070070000400841,C0101070070000400841,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,苏州法兰克曼医疗器械有限公司
nhsa_consumables_C0101070070000402277,C0101070070000402277,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏常美医疗器械有限公司
nhsa_consumables_C0101070070000402601,C0101070070000402601,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,常州洛克曼医疗器械有限公司
nhsa_consumables_C0101070070000404937,C0101070070000404937,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,南微医学科技股份有限公司
nhsa_consumables_C0101070070000405600,C0101070070000405600,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏安特尔医疗科技有限公司
nhsa_consumables_C0101070070000408041,C0101070070000408041,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏唯德康医疗科技有限公司
nhsa_consumables_C0101070070000408196,C0101070070000408196,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏康进医疗器材有限公司
nhsa_consumables_C0101070070000408610,C0101070070000408610,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,普昂（杭州）医疗科技股份有限公司
nhsa_consumables_C0101070070000408929,C0101070070000408929,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,上海埃尔顿医疗器械有限公司
nhsa_consumables_C0101070070000410148,C0101070070000410148,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,上海威尔逊光电仪器有限公司
nhsa_consumables_C0101070070000410602,C0101070070000410602,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,常州智力微创医疗器械有限公司
nhsa_consumables_C0101070070000411323,C0101070070000411323,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,常州市久虹医疗器械有限公司
nhsa_consumables_C0101070070000411452,C0101070070000411452,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏百纳医疗科技有限公司
nhsa_consumables_C0101070070000411492,C0101070070000411492,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏柯汇医疗科技有限公司
nhsa_consumables_C0101070070000411774,C0101070070000411774,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,浙江朗特医疗科技有限公司
nhsa_consumables_C0101070070000412037,C0101070070000412037,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,浙江医高医疗科技有限公司
nhsa_consumables_C0101070070000412308,C0101070070000412308,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏格里特医疗科技有限公司
nhsa_consumables_C0101070070000413892,C0101070070000413892,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,西安高通医学发展有限公司
nhsa_consumables_C0101070070000414122,C0101070070000414122,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,苏州优脉瑞医疗科技有限公司
nhsa_consumables_C0101070070000414597,C0101070070000414597,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,南京金石医疗科技有限公司
nhsa_consumables_C0101070070000416049,C0101070070000416049,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,安徽康昕医疗器械有限公司
nhsa_consumables_C0101070070000417165,C0101070070000417165,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,浙江首鼎医学科技有限公司
nhsa_consumables_C0101070070000417657,C0101070070000417657,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,苏州越众生物科技有限公司
nhsa_consumables_C0101070070000419329,C0101070070000419329,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,中山市顺通医学科技有限公司
nhsa_consumables_C0101070070000419374,C0101070070000419374,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏真由美生物科技有限公司
nhsa_consumables_C0101070070000419601,C0101070070000419601,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,湖南唯德康医疗科技有限公司
nhsa_consumables_C0101070070000421240,C0101070070000421240,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,北京赛舒特医疗器械有限公司
nhsa_consumables_C0101070070000422404,C0101070070000422404,nhsa_consumables_category_C010107,007-活检材料,00-不区分,004-带针/不带齿/无外鞘管,江苏科威琦医学科技有限公司
nhsa_consumables_C0101070070000501105,C0101070070000501105,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,常州贺利氏微创医疗器械有限公司
nhsa_consumables_C0101070070000503607,C0101070070000503607,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,浙江创想医学科技有限公司
nhsa_consumables_C0101070070000504937,C0101070070000504937,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,南微医学科技股份有限公司
nhsa_consumables_C0101070070000505600,C0101070070000505600,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,江苏安特尔医疗科技有限公司
nhsa_consumables_C0101070070000506087,C0101070070000506087,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,安瑞医疗器械（杭州）有限公司
nhsa_consumables_C0101070070000507834,C0101070070000507834,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,奥林巴斯贸易（上海）有限公司
nhsa_consumables_C0101070070000508041,C0101070070000508041,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,江苏唯德康医疗科技有限公司
nhsa_consumables_C0101070070000508196,C0101070070000508196,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,江苏康进医疗器材有限公司
nhsa_consumables_C0101070070000508610,C0101070070000508610,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,普昂（杭州）医疗科技股份有限公司
nhsa_consumables_C0101070070000508779,C0101070070000508779,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,杭州康生医疗器械有限公司
nhsa_consumables_C0101070070000508929,C0101070070000508929,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,上海埃尔顿医疗器械有限公司
nhsa_consumables_C0101070070000510148,C0101070070000510148,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,上海威尔逊光电仪器有限公司
nhsa_consumables_C0101070070000511325,C0101070070000511325,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,波科国际医疗贸易（上海）有限公司
nhsa_consumables_C0101070070000511492,C0101070070000511492,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,江苏柯汇医疗科技有限公司
nhsa_consumables_C0101070070000511544,C0101070070000511544,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,扬州发特利医疗器械科技有限公司
nhsa_consumables_C0101070070000511774,C0101070070000511774,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,浙江朗特医疗科技有限公司
nhsa_consumables_C0101070070000512037,C0101070070000512037,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,浙江医高医疗科技有限公司
nhsa_consumables_C0101070070000512308,C0101070070000512308,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,江苏格里特医疗科技有限公司
nhsa_consumables_C0101070070000514597,C0101070070000514597,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,南京金石医疗科技有限公司
nhsa_consumables_C0101070070000515475,C0101070070000515475,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,恒辉（威海)医疗科技有限公司
nhsa_consumables_C0101070070000515753,C0101070070000515753,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,新光维医疗科技（苏州）股份有限公司
nhsa_consumables_C0101070070000516049,C0101070070000516049,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,安徽康昕医疗器械有限公司
nhsa_consumables_C0101070070000516587,C0101070070000516587,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,成都安捷畅医疗科技有限公司
nhsa_consumables_C0101070070000517117,C0101070070000517117,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,湖南科医智投生物科技有限公司
nhsa_consumables_C0101070070000517165,C0101070070000517165,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,浙江首鼎医学科技有限公司
nhsa_consumables_C0101070070000517657,C0101070070000517657,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,苏州越众生物科技有限公司
nhsa_consumables_C0101070070000519601,C0101070070000519601,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,湖南唯德康医疗科技有限公司
nhsa_consumables_C0101070070000521240,C0101070070000521240,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,北京赛舒特医疗器械有限公司
nhsa_consumables_C0101070070000522404,C0101070070000522404,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,江苏科威琦医学科技有限公司
nhsa_consumables_C0101070070000523435,C0101070070000523435,nhsa_consumables_category_C010107,007-活检材料,00-不区分,005-不带针/带齿/带外鞘管,无锡韦德健康科技有限公司
nhsa_consumables_C0101070070000600841,C0101070070000600841,nhsa_consumables_category_C010107,007-活检材料,00-不区分,006-不带针/带齿/无外鞘管,苏州法兰克曼医疗器械有限公司
nhsa_consumables_C0101070070000601564,C0101070070000601564,nhsa_consumables_category_C010107,007-活检材料,00-不区分,006-不带针/带齿/无外鞘管,江苏三联星海医疗器械有限公司
nhsa_consumables_C0101070070000602277,C0101070070000602277,nhsa_consumables_category_C010107,007-活检材料,00-不区分,006-不带针/带齿/无外鞘管,江苏常美医疗器械有限公司
nhsa_consumables_C0101070070000604937,C0101070070000604937,nhsa_consumables_category_C010107,007-活检材料,00-不区分,006-不带针/带齿/无外鞘管,南微医学科技股份有限公司
nhsa_consumables_C0101070070000605241,C0101070070000605241,nhsa_consumables_category_C010107,007-活检材料,00-不区分,006-不带针/带齿/无外鞘管,贝尔泰克医疗器械江苏有限公司
nhsa_consumables_C0101070070000605585,C0101070070000605585,nhsa_consumables_category_C010107,007-活检材料,00-不区分,006-不带针/带齿/无外鞘管,扬州富达医疗器械有限公司
nhsa_consumables_C0101070070000605600,C0101070070000605600,nhsa_consumables_category_C010107,007-活检材料,00-不区分,006-不带针/带齿/无外鞘管,江苏安特尔医疗科技有限公司
