id,name,ref,company_type,category_id/id
enterprise_00536,天津市天爱新型医材纺织技术有限公司,00536,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00538,苏州全护医疗器械有限公司,00538,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00539,南京江亚版材科技有限公司,00539,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00540,河南省珠峰医疗器械有限公司,00540,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00543,广州白云医用胶有限公司,00543,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00544,深圳市康益生物科技有限公司,00544,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00545,北京拓殖智业科技有限公司,00545,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00548,江西省祥恩医疗科技发展有限公司,00548,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00549,牡丹江杰冠义齿制作有限公司,00549,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00550,南通华普工贸有限公司,00550,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00551,徐州荣华卫生材料厂,00551,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00552,合肥德益润邦医药科技有限公司,00552,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00557,盐城亭湖区宏昌亮义齿制作中心,00557,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00558,山东玉华电气有限公司,00558,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00562,贵州和和医疗器械有限公司,00562,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00563,佛山市福斯曼医疗科技有限公司,00563,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00567,武汉瑞思得安生物科技有限公司,00567,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00568,重庆华西金度义齿制作有限公司,00568,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00570,长沙锦冠桥义齿有限公司,00570,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00572,安时利（广州）医疗技术有限公司,00572,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00575,吉林省登泰克牙科材料有限公司,00575,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00577,成都艾科斯伦医疗科技有限公司,00577,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00578,上海康奥实业发展有限公司,00578,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00583,牡丹江市燊达义齿技术有限公司,00583,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00584,小羚羊药业（揭阳）有限公司,00584,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00586,北京市科护医疗器材有限公司,00586,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00587,北京天一恒康医疗器械有限公司,00587,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00590,常州市环康医疗器械有限公司,00590,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00595,吉林省速傲义齿制作有限公司,00595,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00602,浙江医鼎医用敷料有限公司,00602,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00606,上海慧丰牙科技术有限公司,00606,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00609,北京伏尔特技术有限公司,00609,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00610,北京航天卡迪技术开发研究所,00610,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00613,成都盛泰齿科技术有限公司,00613,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00616,上海华乾医疗器械有限公司,00616,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00617,常州市粤冠美义齿有限公司,00617,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00619,锦州市复昕康医疗器械有限公司,00619,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00620,贵阳派瑞义齿医疗器械有限公司,00620,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00622,天津市长亭假肢公司,00622,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00623,尤根牙科医疗科技（北京）有限公司,00623,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00626,南昌市意尔康医疗器械有限公司,00626,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00629,浙江康德莱医疗器械股份有限公司,00629,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00630,北京世纪康诚商贸有限公司,00630,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00633,北京莱顿生物材料有限公司,00633,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00634,江苏华泰医疗器械有限公司,00634,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00635,青岛欧米卡橡胶制品有限公司,00635,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00636,山东思诺医疗器械有限公司,00636,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00645,赤峰天波医疗器材有限责任公司,00645,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00647,上海医疗器械股份有限公司,00647,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00648,广州白云山明兴制药有限公司,00648,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00651,贵州安迪药械有限公司,00651,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00653,武汉蓝普医品有限公司,00653,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00654,北京美迪亚斯塑料制品有限公司,00654,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00655,长沙高新开发区沃克医疗科技有限公司,00655,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00660,惠州市雅致嘉医疗器械有限公司,00660,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00662,诸暨市伟美牙科器械有限公司,00662,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00663,杭州启明医疗器械股份有限公司,00663,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00666,昊朗科技（佛山）有限公司,00666,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00667,沈阳彦程生物制品有限公司,00667,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00668,天津市銮兴卫生材料有限公司,00668,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00669,安徽瑞德医疗设备制造有限公司,00669,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00670,南京鑫博维新材料技术有限公司,00670,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00672,营口市永康医疗器械有限公司,00672,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00676,成都明森医疗器械有限责任公司,00676,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00677,上海安洁电子设备有限公司,00677,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00679,北京瑞朗医疗器械有限公司,00679,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00680,奥亿康医疗科技无锡有限公司,00680,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00681,珠海市赛茵义齿技术有限公司,00681,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00685,保定隆泰医疗器械制造有限公司,00685,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00687,上海黑焰医疗科技有限公司,00687,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00691,北京银河巴马生物技术股份有限公司,00691,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00692,深圳市朗泰科电子科技有限公司,00692,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00693,上海宝舜医疗器械有限公司,00693,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00694,盘锦博菲特医疗技术有限公司,00694,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00698,温州市康泰生物科技有限公司,00698,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00699,钟化贸易（上海）有限公司,00699,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00700,重庆卓田齿克科技有限公司,00700,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00704,北京希望者科技有限公司,00704,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00708,佰石德（上海）医疗器械有限公司,00708,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00712,成都市博雅义齿技术有限公司,00712,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00713,上海江夏血液技术有限公司,00713,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00716,汉中秦航精密机电有限公司,00716,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00717,福州市国威医疗科技有限公司,00717,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00718,江苏蓝湾生物科技有限公司,00718,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00719,洛阳文韬医疗器械有限公司,00719,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00720,北京贝思达生物技术有限公司,00720,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00721,北京神鹿腾飞医疗科技有限公司,00721,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00722,云网智疗（江苏）医疗科技有限公司,00722,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00724,山东新华奇林软件技术有限公司,00724,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00725,赫理仕医疗用品贸易（上海）有限公司,00725,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00729,茂名市德力康医疗科技有限公司,00729,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00730,汕头市超然义齿有限公司,00730,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00731,北京万特福医疗器械有限公司,00731,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00732,青岛美雅义齿中心,00732,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00734,深圳市普博医疗科技股份有限公司,00734,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00735,中驭（北京）生物工程有限公司,00735,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00736,北京四维祥泰科技有限公司,00736,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00738,北京科霖众医疗科技有限公司,00738,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00739,北京海吉雅医疗器材有限公司,00739,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00741,深圳市麦德安医疗设备有限公司,00741,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00744,苏州麦德迅医疗科技有限公司,00744,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00746,上海常平实业有限公司,00746,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00750,浙江善仁医疗设备制造有限公司,00750,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00751,北京永泰安医疗科技开发有限公司,00751,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00757,牡丹江佳欣义齿有限公司,00757,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00761,广州泛宇医疗科技有限公司,00761,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00763,昆明德臣华兴义齿制作有限公司,00763,机构,nhsa_consumables.res_partner_category_manufacturer
enterprise_00765,上海元洪医疗器械有限公司,00765,机构,nhsa_consumables.res_partner_category_manufacturer
